name,latitude,longitude,country,population,id
Perm,58.01046,56.25017,RU,982419,511196
Pereslavl’-Zalesskiy,56.73934,38.85626,RU,40283,511359
Novo-Peredelkino,55.64528,37.33583,RU,115536,511510
Penza,53.20066,45.00464,RU,523553,511565
Pechora,65.14717,57.22439,RU,46113,511794
Pavlovskiy Posad,55.78187,38.65025,RU,60051,512023
Pavlovskaya,46.1377,39.7832,RU,31133,512051
Pavlovsk,59.68333,30.43472,RU,16087,512052
Pavlovsk,50.45778,40.10806,RU,26565,512053
Pashkovskiy,45.02366,39.10436,RU,43634,512382
Pallasovka,50.05,46.88333,RU,17139,513042
Ozëry,54.85998,38.55062,RU,25900,513378
Ozerki,60.03947,30.31128,RU,95000,513471
Otradnyy,53.37596,51.3452,RU,50127,513883
Otradnoye,55.86667,37.6,RU,18000,513896
Otradnoye,59.7775,30.81806,RU,21397,513898
Otradnaya,44.39333,41.52056,RU,22985,513911
Ostrov,57.34395,28.35368,RU,24500,514171
Ostrogozhsk,50.8664,39.07561,RU,34403,514198
Ostashkov,57.14667,33.10753,RU,19563,514259
Ostankinskiy,55.82957,37.61604,RU,60000,514284
Osa,57.283,55.4589,RU,23292,514706
Orsk,51.20487,58.56685,RU,246836,514734
Orlovskiy,46.87139,42.05917,RU,19325,514796
Orenburg,51.7727,55.0988,RU,564773,515003
Orël,52.96508,36.07849,RU,303696,515012
Orekhovo-Zuyevo,55.80672,38.96178,RU,120000,515024
Orekhovo-Borisovo Severnoye,55.61667,37.68333,RU,128000,515027
Sunzha,43.3195,45.04911,RU,71841,515083
Onega,63.9057,38.09944,RU,22693,515246
Omutninsk,58.67001,52.1932,RU,25364,515267
Olenegorsk,68.1432,33.25287,RU,23670,515698
Tsotsin-Yurt,43.24206,46.00013,RU,15970,515804
Oktyabr’skiy,54.48147,53.47103,RU,108200,515879
Oktyabr’sk,53.16722,48.70056,RU,26306,515938
Odintsovo,55.67798,37.27773,RU,137041,516215
Ochër,57.89035,54.72019,RU,15395,516256
Ochakovo-Matveyevskoye,55.68432,37.44654,RU,114000,516264
Obninsk,55.09681,36.61006,RU,107392,516436
Nytva,57.9437,55.3396,RU,20525,516576
Nyandoma,61.6656,40.2013,RU,22179,516647
Nurlat,54.42766,50.80511,RU,34451,516716
Novyy Oskol,50.76331,37.86415,RU,21035,516931
Novyye Kuz’minki,55.7,37.75,RU,143000,517121
Novyye Cherëmushki,55.7,37.58333,RU,101000,517161
Novozybkov,52.53711,31.93659,RU,42571,517269
Novovoronezh,51.30719,39.21732,RU,37392,517716
Novouzensk,50.45917,48.14306,RU,16932,517739
Novoul’yanovsk,54.14961,48.38907,RU,17139,517766
Novotroitsk,51.20301,58.32665,RU,106186,517836
Novotitarovskaya,45.23756,38.98059,RU,22630,517842
Novoshakhtinsk,47.76037,39.93335,RU,99478,517963
Novorossiysk,44.72439,37.76752,RU,241856,518255
Novopokrovskaya,45.95139,40.70056,RU,19342,518325
Novopavlovsk,43.96222,43.63417,RU,24408,518383
Novomoskovsk,54.0105,38.2846,RU,130982,518557
Novomichurinsk,54.0384,39.7479,RU,20821,518602
Novokuz’minki,55.71667,37.78333,RU,50000,518657
Novokuybyshevsk,53.0959,49.9462,RU,111800,518659
Novokubansk,45.117,41.0267,RU,36401,518682
Novokhovrino,55.86667,37.5,RU,50000,518740
Novogireyevo,55.75378,37.81885,RU,95000,518879
Novodvinsk,64.4165,40.8122,RU,42900,518909
Novocherkassk,47.42096,40.09185,RU,166974,518970
Novocheboksarsk,56.11095,47.47755,RU,128468,518976
Novoanninskiy,50.52891,42.6707,RU,19231,519062
Novoaleksandrovsk,45.4948,41.22075,RU,27610,519106
Velikiy Novgorod,58.52131,31.27104,RU,222868,519336
Novaya Usman’,51.6301,39.4128,RU,22165,519447
Novaya Derevnya,59.98748,30.28682,RU,20000,519711
Noginsk,55.86647,38.4438,RU,115979,520068
Nizhnyaya Tura,58.6293,59.8118,RU,22600,520204
Nizhny Tagil,57.91944,59.965,RU,381116,520494
Nizhniy Novgorod,56.32867,44.00205,RU,1259013,520555
Nizhniy Lomov,53.53041,43.67663,RU,23835,520574
Nizhnekamsk,55.63657,51.82447,RU,234297,521118
Nikulino,55.66943,37.46598,RU,30000,521416
Nikol’skoye,55.68333,37.48333,RU,50000,521500
Nikol’skoye,59.70056,30.78472,RU,19280,521509
Nikol’sk,53.71886,46.07118,RU,24300,521776
Nikolayevsk,50.02824,45.45953,RU,16044,521874
Nikel,69.41285,30.22198,RU,15596,522260
Nezlobnaya,44.11806,43.40278,RU,18412,522301
Nevinnomyssk,44.6333,41.9444,RU,134345,522377
Nevel’,56.02094,29.92844,RU,17832,522410
Nesterovskaya,43.23861,45.05028,RU,19186,522470
Nerekhta,57.45881,40.57471,RU,25352,522594
Nelidovo,56.22107,32.77738,RU,25349,522775
Neftekamsk,56.092,54.2661,RU,126805,522942
Neftegorsk,52.802,51.166,RU,19542,522945
Nazran’,43.22597,44.77323,RU,164131,523064
Nar'yan-Mar,67.63869,53.00371,RU,18041,523392
Nartkala,43.5575,43.85083,RU,33390,523405
Naro-Fominsk,55.38752,36.73307,RU,72632,523426
Nalchik,43.49806,43.61889,RU,239300,523523
Nakhabino,55.84854,37.17789,RU,31715,523553
Naberezhnyye Chelny,55.72545,52.41122,RU,509870,523750
Mytishchi,55.91163,37.73076,RU,160542,523812
Murom,55.575,42.0426,RU,126931,524294
Murmansk,68.97917,33.09251,RU,295374,524305
Mtsensk,53.27657,36.57334,RU,47609,524640
Mozhga,56.44469,52.22763,RU,47270,524699
Mozhaysk,55.50194,36.02722,RU,31557,524712
Mozdok,43.74359,44.65177,RU,40823,524736
Mostovskoy,44.41222,40.79361,RU,25188,524809
Moscow,55.75222,37.61556,RU,10381222,524901
Morshansk,53.44354,41.81065,RU,43311,525138
Morozovsk,48.35502,41.82627,RU,29289,525162
Monino,55.84244,38.19362,RU,19852,525396
Monchegorsk,67.93972,32.87389,RU,49868,525404
Mineralnye Vody,44.21028,43.13528,RU,76280,526480
Millerovo,48.92265,40.39673,RU,38527,526558
Mikhaylovka,50.06,43.2379,RU,58898,527012
Mikhalkovo,55.68333,37.43333,RU,30000,527057
Michurinsk,52.8978,40.4907,RU,93499,527191
Metallostroy,59.80083,30.54778,RU,26361,527361
Menzelinsk,55.72706,53.10258,RU,16858,527529
Mendeleyevsk,55.90819,52.29047,RU,22969,527579
Meleuz,52.96467,55.93277,RU,65362,527717
Melenki,55.3343,41.6295,RU,15902,527740
Medvezh’yegorsk,62.91713,34.45689,RU,16551,527888
Medvedovskaya,45.45151,39.02485,RU,16941,527968
Medvedevo,56.63388,47.80405,RU,16407,528056
Mednogorsk,51.4128,57.595,RU,30676,528109
Maykop,44.60778,40.10583,RU,141970,528293
Matveyevskoye,55.71112,37.47502,RU,30000,528454
Marks,51.71111,46.74861,RU,32929,529073
Mar’ino,55.65,37.71667,RU,243000,529237
Manturovo,58.32889,44.76406,RU,18817,529505
Yaroslavskiy,55.88333,37.71667,RU,91000,530088
Maloyaroslavets,55.01457,36.47185,RU,32669,530849
Malgobek,43.51118,44.58821,RU,43400,531129
Malakhovka,55.64776,38.02486,RU,18399,531820
Makhachkala,42.97638,47.50236,RU,596356,532096
Magnitogorsk,53.41861,59.04722,RU,413351,532288
Lyudinovo,53.86639,34.44778,RU,41392,532459
Lyublino,55.67738,37.76005,RU,172000,532535
Lyubertsy,55.67719,37.89322,RU,154650,532615
Lytkarino,55.58271,37.90516,RU,50619,532657
Lys’va,58.10861,57.80528,RU,68660,532675
Lyskovo,56.03282,45.0422,RU,23570,532715
Luzhniki,55.71599,37.55376,RU,30000,533067
Lukhovitsy,54.97661,39.0444,RU,32387,533543
Luga,58.73722,29.84528,RU,40114,533690
Losino-Petrovskiy,55.86959,38.20065,RU,22116,534015
Lomonosov,59.90612,29.77253,RU,42505,534341
Lodeynoye Pole,60.726,33.55306,RU,22164,534560
Lobnya,56.00972,37.48194,RU,61772,534595
Livny,52.42534,37.60689,RU,46779,534701
Liski,50.98405,39.51545,RU,55939,534838
Lipetsk,52.60311,39.57076,RU,509735,535121
Likino-Dulevo,55.7083,38.9542,RU,31100,535243
Likhobory,55.85,37.56667,RU,50000,535270
Lianozovo,55.89783,37.5868,RU,86000,535330
L’govskiy,51.63069,35.2775,RU,23500,535334
Komendantsky aerodrom,60.00448,30.27523,RU,84052,535729
Lermontov,44.10667,42.97333,RU,23369,535886
Leonovo,55.85,37.65,RU,30000,535966
Leninskiye Gory,55.7,37.56667,RU,30000,536098
Leninsk,48.70233,45.19798,RU,15167,536156
Leninogorsk,54.60256,52.46087,RU,66263,536162
Tsaritsyno,55.6254,37.65032,RU,123000,536164
Leningradskaya,46.3214,39.3877,RU,38712,536200
Yubileyny,55.93333,37.83333,RU,32508,536206
Lefortovo,55.76667,37.7,RU,91000,536398
Lebedyan’,53.01942,39.16639,RU,22970,536518
Lazarevskoye,43.90886,39.33137,RU,30000,536625
Lakinsk,56.01931,39.94848,RU,16706,537107
Labinsk,44.63417,40.73556,RU,61945,537281
Dugulubgey,43.6625,43.53694,RU,20965,537345
Kuznetsk,53.11675,46.60037,RU,90480,537737
Kuz’minki,55.7,37.8,RU,143000,537832
Kuvandyk,51.4781,57.3552,RU,28706,538138
Kuskovo,55.73423,37.82616,RU,30000,538321
Kushva,58.29056,59.75917,RU,34058,538340
Kushchyovskaya,46.5599,39.6321,RU,29915,538416
Kusa,55.33833,59.44056,RU,19818,538442
Kur’yanovo,55.65,37.7,RU,30000,538472
Kursk,51.73733,36.18735,RU,448733,538560
Kurovskoye,55.58183,38.91994,RU,19173,538601
Kurganinsk,44.88,40.59861,RU,47681,538836
Kurchatov,51.6601,35.6521,RU,46600,538908
Kurchaloy,43.20184,46.0881,RU,20903,538913
Kupchino,59.85278,30.35667,RU,54198,539061
Kungur,57.4368,56.9593,RU,66389,539147
Kumertau,52.76667,55.78333,RU,65321,539283
Kulebaki,55.41333,42.5325,RU,37622,539555
Kukmor,56.1855,50.8944,RU,16795,539689
Kudymkar,59.01306,54.65556,RU,31596,539817
Kudrovo,59.90349,30.51058,RU,30000,539839
Kudepsta,43.49547,39.89294,RU,17000,539907
Kubinka,55.57957,36.70392,RU,25942,540030
Kstovo,56.14733,44.19787,RU,67242,540103
Krymsk,44.92934,37.99117,RU,57555,540251
Kropotkin,45.4375,40.57556,RU,79599,540761
Kronstadt,59.99541,29.76668,RU,43005,540771
Krasnyy Sulin,47.89221,40.07037,RU,44133,541404
Biryulëvo Zapadnoye,55.58766,37.64282,RU,89000,541406
Krasnoye Selo,59.73833,30.08944,RU,44323,542000
Krasnovishersk,60.40783,57.08199,RU,18185,542184
Krasnoufimsk,56.60585,57.76686,RU,43121,542199
Krasnokamsk,58.0796,55.7552,RU,52689,542327
Krasnogvardeyskoye,45.84604,41.51885,RU,16169,542334
Krasnogorsk,55.82036,37.33017,RU,92932,542374
Krasnodar,45.04484,38.97603,RU,899541,542420
Krasnoarmeyskaya,45.36614,38.21171,RU,29009,542461
Krasnoarmeysk,56.1,38.13333,RU,25688,542463
Krasnoarmeysk,51.02389,45.69694,RU,25841,542464
Presnenskiy,55.75,37.55,RU,122000,542634
Koz’modem’yansk,56.3419,46.56353,RU,22700,543018
Kozhukhovo,55.7,37.66667,RU,50000,543254
Kozeyevo,55.86667,37.61667,RU,50000,543344
Kozel’sk,54.03746,35.77159,RU,19500,543348
Kovylkino,54.03876,43.91385,RU,21400,543436
Kovrov,56.35722,41.31917,RU,154224,543460
Kovdor,67.56616,30.47576,RU,19518,543508
Kotovsk,52.59047,41.50251,RU,33077,543605
Kotovo,50.32113,44.80119,RU,26981,543633
Kotlas,61.25745,46.64963,RU,59180,543704
Kotel’nikovo,47.63009,43.14068,RU,19622,543728
Kotel’niki,55.63546,37.8445,RU,18300,543731
Kotel’nich,58.3089,48.348,RU,27600,543737
Kostroma,57.76647,40.92686,RU,277280,543878
Kostomuksha,64.571,30.57667,RU,30135,543899
Kosaya Gora,54.11896,37.54459,RU,17836,544293
Koryazhma,61.31433,47.16914,RU,42627,544370
