name,latitude,longitude,country,population,id
Świebodzice,50.85974,16.31966,PL,23228,3084084
Świdwin,53.77464,15.77671,PL,15725,3084085
Świdnica,50.84378,16.48859,PL,60351,3084093
Swarzędz,52.41289,17.08503,PL,29010,3084130
Sulechów,52.08362,15.62513,PL,18055,3084241
Strzelce Opolskie,50.5107,18.30056,PL,20241,3084415
Strzegom,50.96264,16.35006,PL,16106,3084440
Starogard Gdański,53.96396,18.52638,PL,48202,3084826
Stargard,53.33672,15.0499,PL,71224,3084840
Środa Wielkopolska,52.22843,17.27617,PL,21757,3085045
Śrem,52.08868,17.01508,PL,30404,3085056
Sosnowiec,50.28682,19.10385,PL,227295,3085128
Sopot,54.4418,18.56003,PL,37089,3085151
Solec Kujawski,53.08371,18.22572,PL,15125,3085172
Słupsk,54.46405,17.02872,PL,98608,3085450
Słubice,52.35088,14.56065,PL,17567,3085495
Skawina,49.97524,19.82869,PL,23647,3085807
Sierpc,52.8568,19.66913,PL,18866,3085941
Sieradz,51.59584,18.73023,PL,44436,3085978
Siemianowice Śląskie,50.32738,19.02901,PL,73121,3086024
Rypin,53.06603,19.40941,PL,16589,3086511
Rydułtowy,50.05857,18.41703,PL,21887,3086531
Rybnik,50.09713,18.54179,PL,142510,3086586
Rumia,54.57092,18.38802,PL,44791,3086706
Ruda Śląska,50.2584,18.85632,PL,146189,3086800
Reda,54.60528,18.34717,PL,18116,3087281
Rawicz,51.60946,16.85852,PL,21380,3087307
Radzionków,50.40026,18.90232,PL,17167,3087418
Radomsko,51.06713,19.44477,PL,45353,3087497
Radlin,50.0502,18.47626,PL,17479,3087529
Racibórz,50.09195,18.21928,PL,58464,3087584
Pyskowice,50.4,18.63333,PL,19018,3087628
Pszczyna,49.98037,18.95382,PL,25288,3087705
Pruszcz Gdański,54.26217,18.63625,PL,23618,3088034
Prudnik,50.32124,17.57461,PL,23343,3088065
Poznań,52.40692,16.92993,PL,570352,3088171
Polkowice,51.50391,16.07261,PL,21565,3088435
Police,53.55214,14.57182,PL,34350,3088461
Płock,52.54682,19.70638,PL,127474,3088825
Pleszew,51.89636,17.78549,PL,17640,3088848
Piotrków Trybunalski,51.40547,19.70321,PL,80128,3088972
Piła,53.15145,16.73782,PL,75532,3089033
Piekary Śląskie,50.38017,18.92653,PL,59757,3089125
Pabianice,51.66446,19.35473,PL,70542,3089578
Ozorków,51.96336,19.29139,PL,20608,3089582
Oświęcim,50.03437,19.21037,PL,39057,3089658
Ostrów Wielkopolski,51.65501,17.80686,PL,72898,3089684
Ostróda,53.69671,19.96486,PL,33524,3089779
Orzesze,50.15595,18.77923,PL,18438,3089965
Opole,50.67211,17.92533,PL,127676,3090048
Olkusz,50.2813,19.56503,PL,37744,3090146
Oleśnica,51.21338,17.38986,PL,36956,3090170
Oława,50.9466,17.2926,PL,33029,3090205
Oborniki,52.64739,16.81406,PL,17915,3090403
Nysa,50.47379,17.33437,PL,47283,3090436
Nowy Tomyśl,52.3195,16.12844,PL,15179,3090452
Nowogard,53.67437,15.1163,PL,16703,3090558
Nowa Sól,51.80333,15.71702,PL,40354,3090764
Nowa Ruda,50.58008,16.50164,PL,24753,3090768
Namysłów,51.07592,17.72284,PL,16376,3091141
Nakło nad Notecią,53.14214,17.60181,PL,19565,3091150
Myszków,50.5752,19.32461,PL,33273,3091217
Mysłowice,50.20745,19.16668,PL,74586,3091232
Myślenice,49.83383,19.9383,PL,17686,3091256
Mikołów,50.17103,18.9041,PL,38821,3091831
Międzyrzecz,52.44461,15.57801,PL,18669,3091969
Malbork,54.03591,19.0266,PL,38723,3092472
Luboń,52.34705,16.89267,PL,26431,3092856
Lubliniec,50.66897,18.6844,PL,23784,3092906
Lubin,51.40089,16.20149,PL,77532,3092931
Lubań,51.12014,15.28768,PL,22245,3093040
Łowicz,52.10714,19.94525,PL,29809,3093066
Łódź,51.77058,19.47395,PL,768755,3093133
Libiąż,50.10396,19.31568,PL,17834,3093457
Leszno,51.84034,16.57494,PL,63565,3093524
Legnica,51.21006,16.1619,PL,106033,3093692
Lędziny,50.14264,19.13149,PL,16305,3093708
Łęczyca,52.05959,19.19972,PL,15528,3093726
Lębork,54.53921,17.75012,PL,35161,3093739
Łaziska Górne,50.14952,18.84215,PL,21983,3093785
Łask,51.59056,19.13278,PL,18577,3093902
Kwidzyn,53.72495,18.93114,PL,37601,3094086
Kutno,52.23064,19.36409,PL,48323,3094170
Krotoszyn,51.69868,17.43738,PL,29231,3094625
Krapkowice,50.47515,17.96539,PL,18275,3094788
Kraków,50.06143,19.93658,PL,755050,3094802
Koszalin,54.19438,16.17222,PL,107450,3095049
Kostrzyn nad Odrą,52.58713,14.64953,PL,18099,3095057
Kościerzyna,54.12226,17.98119,PL,23361,3095126
Kościan,52.08829,16.64866,PL,24096,3095151
Konstantynów Łódzki,51.74776,19.32564,PL,17415,3095277
Konin,52.22338,18.25121,PL,81258,3095321
Kołobrzeg,54.17565,15.58342,PL,44377,3095795
Koło,52.20024,18.63865,PL,23493,3095797
Knurów,50.21971,18.65067,PL,39744,3095971
Kluczbork,50.97281,18.21816,PL,25978,3096003
Kłodzko,50.43488,16.66145,PL,26845,3096053
Kęty,49.88214,19.22333,PL,19249,3096328
Kędzierzyn-Koźle,50.34984,18.22606,PL,65636,3096372
Katowice,50.25841,19.02754,PL,317316,3096472
Kartuzy,54.33424,18.19735,PL,15002,3096525
Kamienna Góra,50.78314,16.03037,PL,21743,3096779
Kalisz,51.76109,18.09102,PL,108759,3096880
Jelenia Góra,50.89973,15.72899,PL,87310,3097257
Jelcz,51.02102,17.32095,PL,15308,3097271
Jaworzno,50.20528,19.27498,PL,96541,3097333
Jawor,51.05132,16.19347,PL,23865,3097367
Jastrzębie Zdrój,49.95542,18.57479,PL,95813,3097391
Jarocin,51.97266,17.50256,PL,25665,3097528
Inowrocław,52.79886,18.26387,PL,77597,3097872
Iława,53.59601,19.56849,PL,32557,3097902
Gubin,51.94956,14.72837,PL,16629,3098130
Gryfino,53.25243,14.48831,PL,21270,3098200
Gryfice,53.9165,15.20027,PL,16720,3098201
Grudziądz,53.48411,18.75366,PL,95045,3098218
Gostynin,52.42938,19.46194,PL,18976,3098619
Gostyń,51.88247,17.01225,PL,20771,3098625
Gorzów Wielkopolski,52.73679,15.22878,PL,124430,3098722
Goleniów,53.56392,14.82854,PL,22505,3098966
Gniezno,52.53481,17.58259,PL,70269,3099112
Głuchołazy,50.31505,17.38355,PL,15120,3099169
Głowno,51.96463,19.71565,PL,15103,3099180
Głogów,51.66361,16.0845,PL,67317,3099213
Gliwice,50.29761,18.67658,PL,198835,3099230
Gdynia,54.51889,18.53188,PL,244969,3099424
Gdańsk,54.35227,18.64912,PL,461865,3099434
Fordon,53.14821,18.17036,PL,70000,3099654
Elbląg,54.1522,19.40884,PL,127558,3099759
Dzierżoniów,50.7282,16.65141,PL,34168,3099828
Dąbrowa Górnicza,50.33394,19.20479,PL,118285,3100796
Częstochowa,50.79646,19.12409,PL,248125,3100946
Czerwionka-Leszczyny,50.15007,18.67762,PL,28740,3100974
Czeladź,50.31542,19.07824,PL,34308,3101057
Czechowice-Dziedzice,49.91342,19.00479,PL,34703,3101076
Cieszyn,49.75133,18.63213,PL,35586,3101321
Chrzanów,50.13546,19.40203,PL,39973,3101547
Choszczno,53.16905,15.42054,PL,15733,3101613
Chorzów,50.30582,18.9742,PL,113430,3101619
Chojnice,53.69554,17.55701,PL,39407,3101672
Chodzież,52.99505,16.9198,PL,19776,3101680
Chełmża,53.18463,18.60466,PL,15403,3101787
Chełmno,53.34855,18.4251,PL,20576,3101795
Bytów,54.17057,17.49187,PL,16724,3101943
Bytom,50.34802,18.93282,PL,189186,3101950
Bydgoszcz,53.1235,18.00762,PL,366452,3102014
Brzeg,50.86079,17.4674,PL,38259,3102459
Brodnica,53.25967,19.39653,PL,27341,3102627
Braniewo,54.37971,19.81959,PL,18356,3102677
Bolesławiec,51.26418,15.5697,PL,40682,3102987
Boguszów-Gorce,50.75514,16.20494,PL,16726,3103034
Bogatynia,50.90747,14.95634,PL,17436,3103096
Bieruń,50.09,19.09291,PL,19659,3103365
Bielsko-Biala,49.82245,19.04686,PL,176515,3103402
Bielawa,50.69075,16.623,PL,29971,3103476
Białogard,54.00696,15.98751,PL,24368,3103556
Bełchatów,51.36883,19.35671,PL,62896,3103709
Będzin,50.32607,19.12565,PL,58236,3103719
Andrychów,49.85497,19.33834,PL,21954,3104115
Aleksandrów Łódzki,51.81965,19.30384,PL,20292,3104132
Ursynów,52.15051,21.05041,PL,150668,6545326
Praga Północ,52.25443,21.03472,PL,93192,6545347
Praga Południe,52.24424,21.08545,PL,179836,6545348
Jelcz Laskowice,51.02134,17.31649,PL,15340,7303641
Osiedle Kosmonautów,51.12753,16.96186,PL,19048,12047617
Rejon placu Grunwaldzkiego,51.11669,17.06126,PL,27030,12047623
Rejon ulicy Traugutta,51.10247,17.04827,PL,20617,12047628
Kozanów,51.14447,16.96937,PL,15901,12047636
Rejon placu Świętego Macieja,51.12056,17.03761,PL,44090,12047644
Różanka-Polanka,51.14344,17.01987,PL,15746,12047651
