name,latitude,longitude,country,population,id
Banaz,38.73707,29.75194,TR,17080,322051
Balıkesir,39.64917,27.88611,TR,238151,322165
Ayvalık,39.31927,26.69341,TR,70002,322673
Aydın,37.84501,27.83963,TR,163022,322830
Aşkale,39.92083,40.695,TR,15462,323094
Antalya,36.90812,30.69556,TR,1344000,323777
Antakya,36.20655,36.15722,TR,210000,323779
Ankara,39.91987,32.85427,TR,3517182,323786
Anamur,36.07508,32.83691,TR,57128,323828
Aliağa,38.79975,26.97203,TR,44883,324106
Alaşehir,38.35083,28.51718,TR,48147,324172
Alanya,36.54375,31.99982,TR,112969,324190
Akşehir,38.3575,31.41639,TR,64446,324490
Aksaray,38.37255,34.02537,TR,152201,324496
Akhisar,38.91852,27.84006,TR,84659,324698
Akdağmadeni,39.66028,35.88361,TR,23048,324768
Akçakale,36.71111,38.9475,TR,32114,324944
Ahlat,38.7489,42.48007,TR,64695,325103
Afyonkarahisar,38.75667,30.54333,TR,146136,325303
Afşin,38.24769,36.91399,TR,39613,325304
Adıyaman,37.76441,38.27629,TR,267131,325330
Adilcevaz,38.79911,42.73159,TR,52781,325336
Adana,36.98615,35.32531,TR,1779463,325363
Denizciler,36.6411,36.21418,TR,17495,438400
Batikent,39.96833,32.73083,TR,300000,442301
Dalaman,36.76591,28.8028,TR,19292,447273
Zonguldak,41.45139,31.79305,TR,100229,737022
Zile,40.30306,35.88639,TR,55680,737054
Zeytinburnu,40.99441,28.90417,TR,288743,737071
Yomra,40.95326,39.85546,TR,19770,737421
Yenişehir,40.26444,29.65306,TR,28656,737611
Körfez,40.76704,29.78275,TR,90580,737961
Yalova,40.65501,29.27693,TR,71289,738025
Yakuplu,40.98894,28.67582,TR,28811,738064
Vezirköprü,41.14361,35.45472,TR,25155,738167
Vakfıkebir,41.04583,39.27639,TR,37728,738228
Uzunköprü,41.26597,26.6885,TR,36470,738251
Üsküdar,41.02274,29.01366,TR,582666,738329
Ünye,41.13139,37.2825,TR,77585,738349
Umraniye,41.01643,29.12476,TR,573265,738377
Turhal,40.3875,36.08111,TR,110884,738618
Trabzon,41.005,39.72694,TR,244083,738648
Tosya,41.01545,34.04013,TR,24013,738662
Tokat,40.31389,36.55444,TR,129702,738743
Tirebolu,41.00694,38.81389,TR,17124,738753
Terme,41.20917,36.97389,TR,28397,738803
Tepecik,41.02931,28.54978,TR,21699,738858
Tekkeköy,41.21167,36.46,TR,17226,738907
Tekirdağ,40.9781,27.51101,TR,122287,738927
Taşova,40.75972,36.3225,TR,19253,739015
Taşköprü,41.5098,34.21414,TR,17491,739061
Suşehri,40.16005,38.08413,TR,25820,739209
Sürmene,40.90588,40.12792,TR,20039,739215
Sungurlu,40.1675,34.37389,TR,37526,739236
Suluova,40.83129,35.64788,TR,47572,739251
Şişli,41.06046,28.98717,TR,314684,739549
Sinop,42.02683,35.16253,TR,34834,739600
Silivri,41.07393,28.24644,TR,53167,739634
Şebin Karahisar,40.28833,38.42361,TR,47360,739914
Sarıkamış,40.32769,42.58705,TR,23665,740088
Sapanca,40.69141,30.26738,TR,25224,740230
Samsun,41.27976,36.3361,TR,394050,740264
Safranbolu,41.25083,32.69417,TR,35242,740430
Rize,41.02083,40.52194,TR,92772,740483
Osmaneli,40.35722,30.01417,TR,15708,740881
Osmancık,40.97818,34.8047,TR,36443,740883
Orhangazi,40.48917,29.30889,TR,51792,741045
Ordu,40.97782,37.89047,TR,116788,741100
Oltu,40.53945,41.98722,TR,23504,741160
Of,40.94055,40.25918,TR,31951,741240
Niksar,40.59167,36.95167,TR,49865,741304
Nallıhan,40.18593,31.35179,TR,19106,741347
Mustafakemalpaşa,40.03815,28.40866,TR,101412,741385
Mudanya,40.37528,28.88222,TR,23161,741487
Mimarsinan,41.0179,28.56176,TR,31002,741529
Merzifon,40.87333,35.46306,TR,50658,741609
Maltepe,40.93567,29.15507,TR,427040,741763
Malkara,40.89,26.90111,TR,27427,741771
Lüleburgaz,41.40385,27.35918,TR,90899,741855
Kumru,40.87444,37.26389,TR,32174,742238
Korgan,40.82472,37.34667,TR,16733,742658
Kocaali,41.05336,30.85278,TR,15076,742902
Kızılcahamam,40.46972,32.65056,TR,17975,743051
Kırklareli,41.73508,27.22521,TR,58223,743166
Kestel,40.19828,29.21237,TR,36185,743404
Keşan,40.85583,26.63028,TR,44644,743439
Kelkit,40.12682,39.43424,TR,23870,743537
Kazan,40.23167,32.68389,TR,23889,743615
Kavaklı,41.09258,28.33172,TR,50502,743818
Kastamonu,41.37805,33.77528,TR,70402,743882
Kars,40.59825,43.08548,TR,77486,743952
Karasu,41.10442,30.69664,TR,30746,744092
Karasu Mahallesi,41.07096,30.78543,TR,39508,744093
Karamürsel,40.69129,29.61649,TR,30525,744168
Karacabey,40.21323,28.3612,TR,44256,744537
Karabük,41.20488,32.62768,TR,97481,744562
Kağızman,40.15669,43.13424,TR,25157,744873
İznik,40.42861,29.72111,TR,22230,745026
İzmit,40.76499,29.92928,TR,196571,745028
Istanbul,41.01384,28.94966,TR,14804116,745044
İskilip,40.73528,34.47389,TR,19829,745076
İnegol,40.07806,29.51333,TR,133959,745169
Horasan,40.03885,42.16366,TR,17067,745527
Hopa,41.39046,41.41966,TR,17519,745530
Hendek,40.79944,30.74806,TR,35257,745664
Hayrabolu,41.21311,27.10688,TR,19793,745697
Havza,40.97056,35.66222,TR,21500,745714
Gürsu,40.21876,29.19487,TR,24510,746232
Gürpınar,40.99256,28.61428,TR,29411,746234
Gürgentepe,40.78995,37.60073,TR,18771,746252
Gümüşhane,40.46001,39.47176,TR,32250,746425
Görele,41.03083,39.00306,TR,30381,746565
Gönen,40.1049,27.65399,TR,40763,746574
Gölcük,40.71501,29.81824,TR,56189,746666
Giresun,40.91698,38.38741,TR,98864,746881
Geyve,40.5075,30.2925,TR,20199,746898
Gerede,40.80083,32.19694,TR,28582,746940
Gemlik,40.43094,29.15969,TR,71063,746958
Gelibolu,40.41028,26.67083,TR,25178,746983
Gebze,40.80276,29.43068,TR,281436,747014
Ferizli,40.94082,30.48583,TR,23740,747135
Fatsa,41.02778,37.50139,TR,82160,747155
Esenyurt,41.02697,28.67732,TR,211330,747323
Esenler,41.0435,28.87619,TR,520235,747340
Ereğli,41.28261,31.41806,TR,88848,747471
Erdek,40.3996,27.79348,TR,22678,747482
Erbaa,40.66889,36.5675,TR,52185,747489
Eminönü,41.01478,28.9694,TR,55548,747538
