name,latitude,longitude,country,population,id
Chornomors’k,46.29914,30.65529,UA,58524,707688
Horodok,49.17209,26.56357,UA,16046,707752
Horlivka,48.33576,38.05325,UA,239828,707753
Hlukhiv,51.67822,33.9162,UA,32248,707758
Hostomel,50.56841,30.2651,UA,17534,708251
Horodok,49.78465,23.64806,UA,15993,708313
Henichesk,46.16824,34.80861,UA,19501,708878
Haysyn,48.81294,29.37917,UA,25735,708901
Hadyach,50.36912,33.997,UA,23480,709054
Feodosiya,45.03199,35.38153,UA,68562,709161
Fastiv,50.0767,29.9177,UA,44014,709248
Enerhodar,47.49048,34.66199,UA,52887,709276
Dzhankoi,45.7131,34.39273,UA,41731,709334
Toretsk,48.39477,37.8478,UA,41758,709354
Dunayivtsi,48.88697,26.84816,UA,15799,709429
Dubno,50.41694,25.73432,UA,37257,709540
Drohobych,49.351,23.5174,UA,73682,709611
Donetsk,48.023,37.80224,UA,901645,709717
Dolyna,48.97158,23.96558,UA,20691,709755
Dolynska,48.11725,32.77691,UA,18460,709782
Dokuchaievsk,47.75046,37.67936,UA,22907,709835
Dobropillia,48.46147,37.08524,UA,28757,709900
Dnipro,48.46664,35.04066,UA,968502,709930
Kamyanske,48.51716,34.60617,UA,226845,709932
Dniprorudne,47.38993,35.00065,UA,18036,709960
Myrnohrad,48.3099,37.26513,UA,49646,710035
Derhachi,50.10659,36.12112,UA,17433,710098
Debaltseve,48.34072,38.4049,UA,24316,710229
Chuhuiv,49.83538,36.6865,UA,36519,710374
Chortkiv,49.01701,25.79808,UA,28393,710400
Chervonopartyzansk,48.07613,39.79618,UA,15273,710548
Chervonohrad,50.39105,24.23514,UA,64297,710554
Chernivtsi,48.29045,25.93241,UA,265471,710719
Chernihiv,51.50551,31.28487,UA,285234,710735
Cherkasy,49.44452,32.05738,UA,272651,710791
Bucha,50.54345,30.21201,UA,42279,711350
Brianka,48.511,38.67222,UA,44987,711369
Brovary,50.51809,30.80671,UA,109806,711390
Brody,50.08791,25.15027,UA,23335,711416
Boiarka,50.31911,30.29728,UA,35312,711515
Boryspil,50.35269,30.95501,UA,64117,711660
Boryslav,49.29208,23.42577,UA,32913,711669
Bolhrad,45.67786,28.61811,UA,15044,711841
Bohuslav,49.54637,30.87407,UA,16498,711867
Bohodukhiv,50.16466,35.52765,UA,17818,711894
Bilhorod-Dnistrovskyi,46.19484,30.34827,UA,47727,712160
Bila Tserkva,49.8004,30.12851,UA,207273,712165
Berezhany,49.44578,24.93686,UA,17697,712374
Berezan,50.3112,31.46712,UA,16202,712389
Berehove,48.20514,22.64453,UA,23325,712423
Berdychiv,49.89408,28.60144,UA,73046,712441
Berdyansk,46.75578,36.78815,UA,106311,712451
Bilopillia,51.15016,34.31287,UA,15850,712559
Bilohirsk,45.05679,34.60386,UA,16428,712587
Bar,49.07362,27.67404,UA,15913,712861
Balta,47.93596,29.62225,UA,18511,712886
Balakliia,49.45595,36.84433,UA,26921,712926
Balaklava,44.51118,33.59942,UA,18649,712930
Bakhmach,51.18144,32.83463,UA,17192,712967
Bakhchysarai,44.75525,33.85782,UA,27448,712969
Avdiivka,48.13989,37.74255,UA,35826,713122
Bakhmut,48.59441,37.99983,UA,80500,713174
Armyansk,46.10919,33.69206,UA,24442,713203
Apostolove,47.65983,33.71952,UA,15828,713245
Antratsyt,48.11503,39.09128,UA,52353,713259
Amvrosiivka,47.79348,38.47768,UA,18047,713504
Alushta,44.67728,34.4097,UA,29586,713513
Alchevsk,48.46893,38.81669,UA,106062,713716
Okhtyrka,50.31036,34.89879,UA,47216,713749
Horishni Plavni,49.00835,33.62926,UA,50414,6559559
Slavutych,51.5225,30.71806,UA,24685,6930327
Yuzhnoukrayinsk,47.82879,31.17513,UA,39048,7525990
Varash,51.3509,25.84738,UA,42000,8341919
Novoyavorivs'k,49.93023,23.57357,UA,31280,8468760
Reni,45.45421,28.27731,UA,18530,12129128
